hitID,runID,batchID,ts,tsCorrected,DATE,snr,sig,sigsd,noise,freq,freqsd,slop,burstSlop,motusTagID,port,runLen,motusFilter,datetime,minute,day,month,dayofweek,sig_lag1,sig_lag2,snr_lag1,snr_lag2,sig_roll3,sig_roll5,time_diff,detections_cum,sig_diff,noise_spike,weak_signal,strong_signal
26444305651,702883671,14989130,1697089860,1697089860,2023-10-11,0.299715617,-56.8584,3.1823,-81.1933,3.8855,0.0011,0.0003,0.0002,80830,1,182,1,2023-10-11,0,11,10,2,-49.2046,0.0,0.374469557,0.0,-56.8584,-56.8584,0.0,1,0.0,0,0,1
26444305542,702883670,14989130,1697089638,1697089638,2023-10-11,0.426633067,-42.4346,1.5125,-74.0095,3.9228,0.0011,0.0003,0.0002,80830,2,179,1,2023-10-11,0,11,10,2,-35.9546,-41.7633,0.473314603,0.433046847,-40.05083333333334,-41.304899999999996,0.0,2,14.4238,0,0,1
26444305666,702883671,14989130,1697089891,1697089891,2023-10-11,0.464494577,-36.0046,1.6171,-67.2348,3.6513,0.006,0.0003,8.94e-06,80830,1,182,1,2023-10-11,0,11,10,2,-56.8584,-49.2046,0.299715617,0.374469557,-46.4315,-46.4315,0.0,3,6.43,0,0,1
26444305679,702883671,14989130,1697089923,1697089923,2023-10-11,0.469484972,-36.551,2.988,-68.8972,3.8418,0.0023,0.0002,-0.0001,80830,1,182,1,2023-10-11,0,11,10,2,-36.0046,-56.8584,0.464494577,0.299715617,-43.138000000000005,-43.138000000000005,0.0,4,-0.5463999999999984,0,0,1
26444305634,702883672,14989130,1697089828,1697089828,2023-10-11,0.407651563,-45.8175,8.6973,-77.3489,3.9145,0.0025,0.0002,8.94e-06,80830,3,183,1,2023-10-11,0,11,10,2,-36.551,-36.0046,0.469484972,0.464494577,-39.4577,-43.807875,0.0,5,-9.2665,1,0,1
26444305706,702883671,14989130,1697089986,1697089986,2023-10-11,0.482564074,-34.9796,1.5324,-67.6018,4.2428,0.0016,0.0003,0.0002,80830,1,182,1,2023-10-11,0,11,10,2,-45.8175,-36.551,0.407651563,0.469484972,-39.11603333333334,-42.04222,0.0,6,10.837900000000005,0,0,1
26444305721,702883671,14989130,1697090018,1697090018,2023-10-11,0.474958539,-35.0147,1.2545,-66.6894,4.29,0.0016,0.0003,0.0002,80830,1,182,1,2023-10-11,0,11,10,2,-34.9796,-45.8175,0.482564074,0.407651563,-38.60393333333333,-37.673480000000005,0.0,7,-0.03509999999999991,0,0,1
26444305736,702883671,14989130,1697090050,1697090050,2023-10-11,0.479867545,-34.7449,0.8096,-66.8001,4.306,0.0,0.0004,0.0002,80830,1,182,1,2023-10-11,0,11,10,2,-35.0147,-34.9796,0.474958539,0.482564074,-34.913066666666666,-37.42154000000001,0.0,8,0.2697999999999965,0,0,1
26444305751,702883671,14989130,1697090081,1697090081,2023-10-11,0.472480133,-35.0097,1.3507,-66.3666,4.3133,0.0,0.0003,8.94e-06,80830,1,182,1,2023-10-11,0,11,10,2,-34.7449,-35.0147,0.479867545,0.474958539,-34.923100000000005,-37.113279999999996,0.0,9,-0.26480000000000103,0,0,1
26444305766,702883671,14989130,1697090113,1697090113,2023-10-11,0.4730106,-35.0898,1.2002,-66.5854,4.3533,0.0,0.0003,8.94e-06,80830,1,182,1,2023-10-11,0,11,10,2,-35.0097,-34.7449,0.472480133,0.479867545,-34.94813333333334,-34.96774,0.0,10,-0.08009999999999451,0,0,1
26444305781,702883671,14989130,1697090145,1697090145,2023-10-11,0.481469067,-35.1173,1.0507,-67.7246,4.3688,0.0016,0.0003,8.94e-06,80830,1,182,1,2023-10-11,0,11,10,2,-35.0898,-35.0097,0.4730106,0.472480133,-35.07226666666667,-34.995279999999994,0.0,11,-0.02750000000000341,0,0,1
26444305797,702883671,14989130,1697090177,1697090177,2023-10-11,0.488552504,-35.0474,0.8889,-68.5259,4.4722,0.006,0.0003,0.0003,80830,1,182,1,2023-10-11,0,11,10,2,-35.1173,-35.0898,0.481469067,0.4730106,-35.08483333333333,-35.00182,0.0,12,0.06989999999999696,0,0,1
26444305814,702883671,14989130,1697090208,1697090208,2023-10-11,0.488608537,-34.9174,0.7835,-68.2792,4.597,0.0045,0.0002,0.0002,80830,1,182,1,2023-10-11,0,11,10,2,-35.0474,-35.1173,0.488552504,0.481469067,-35.02736666666667,-35.03632,0.0,13,0.13000000000000256,0,0,1
26444305636,702883671,14989130,1697089828,1697089828,2023-10-11,0.217264172,-64.1117,49.8895,-81.9072,3.91,0.003,0.0004,0.0003,80830,1,182,1,2023-10-11,0,11,10,2,-34.9174,-35.0474,0.488608537,0.488552504,-44.69216666666667,-40.85672,0.0,14,-29.1943,1,1,1
26444305828,702883671,14989130,1697090240,1697090240,2023-10-11,0.481219005,-35.4523,1.2028,-68.3377,4.642,0.0016,0.0002,0.0002,80830,1,182,1,2023-10-11,0,11,10,2,-64.1117,-34.9174,0.217264172,0.488608537,-44.827133333333336,-40.92922,0.0,15,28.659399999999998,0,0,1
26444305855,702883671,14989130,1697090303,1697090303,2023-10-11,0.469550685,-35.7395,1.6636,-67.3759,4.6353,0.0028,0.0005,0.0002,80830,1,182,1,2023-10-11,0,11,10,2,-35.4523,-64.1117,0.481219005,0.217264172,-45.101166666666664,-41.05366,0.0,16,-0.28719999999999857,0,0,1
26444305869,702883671,14989130,1697090335,1697090335,2023-10-11,0.479623021,-34.9072,1.4471,-67.0806,4.4573,0.0055,0.0006,0.0002,80830,1,182,1,2023-10-11,0,11,10,2,-35.7395,-35.4523,0.469550685,0.481219005,-35.36633333333334,-41.02562,0.0,17,0.8322999999999965,0,0,1
26444305586,702883673,14989130,1697089733,1697089733,2023-10-11,0.375364152,-48.6507,27.5257,-77.8865,3.8212,0.005,0.0003,0.0001,80830,4,176,1,2023-10-11,0,11,10,2,-52.2629,-34.9072,0.342399893,0.479623021,-45.27360000000001,-41.40252,0.0,18,-13.743499999999997,1,0,1
26444305619,702883672,14989130,1697089796,1697089796,2023-10-11,0.270742402,-58.645,14.3837,-80.4174,3.8175,0.0061,0.0003,8.94e-06,80830,3,183,1,2023-10-11,0,11,10,2,-48.6507,-52.2629,0.375364152,0.342399893,-53.18620000000001,-46.04106,0.0,19,-9.994300000000003,1,0,1
26444305557,702883670,14989130,1697089669,1697089669,2023-10-11,0.304687341,-41.0126,37.4873,-58.9844,3.8165,0.1443,0.0003,8.94e-06,80830,2,179,1,2023-10-11,0,11,10,2,-58.645,-48.6507,0.270742402,0.375364152,-49.4361,-47.09568,0.0,20,17.632400000000004,1,0,1
26444305650,702883670,14989130,1697089860,1697089860,2023-10-11,0.389395802,-47.6267,2.146,-77.9993,3.9078,0.0023,0.0006,0.0002,80830,2,179,1,2023-10-11,0,11,10,2,-41.0126,-58.645,0.304687341,0.270742402,-49.094766666666665,-49.63958,0.0,21,-6.6141000000000005,0,0,1
26444305635,702883670,14989130,1697089828,1697089828,2023-10-11,0.427245678,-43.6775,3.9711,-76.2587,3.9345,0.0025,0.0002,8.94e-06,80830,2,179,1,2023-10-11,0,11,10,2,-47.6267,-41.0126,0.389395802,0.304687341,-44.1056,-47.9225,0.0,22,3.9491999999999976,0,0,1
26444305620,702883670,14989130,1697089796,1697089796,2023-10-11,0.415613042,-43.4009,3.1772,-74.2674,3.854,0.0025,0.0003,8.94e-06,80830,2,179,1,2023-10-11,0,11,10,2,-43.6775,-47.6267,0.427245678,0.389395802,-44.901700000000005,-46.87254,0.0,23,0.27660000000000196,0,0,1
26444305603,702883670,14989130,1697089764,1697089764,2023-10-11,0.386466884,-47.3631,3.4327,-77.1973,3.802,0.0036,0.0004,0.0003,80830,2,179,1,2023-10-11,0,11,10,2,-43.4009,-43.6775,0.415613042,0.427245678,-44.81383333333334,-44.61616,0.0,24,-3.962200000000003,0,0,1
26444305588,702883670,14989130,1697089733,1697089733,2023-10-11,0.450789275,-39.0089,6.0895,-71.0272,3.7898,0.0039,0.0003,0.0003,80830,2,179,1,2023-10-11,0,11,10,2,-47.3631,-43.4009,0.386466884,0.415613042,-43.25763333333333,-44.215419999999995,0.0,25,8.354200000000006,1,0,1
26444305573,702883670,14989130,1697089701,1697089701,2023-10-11,0.433046847,-41.7633,3.2266,-73.6627,3.6997,0.0127,0.0003,8.94e-06,80830,2,179,1,2023-10-11,0,11,10,2,-39.0089,-47.3631,0.450789275,0.386466884,-42.71176666666667,-43.04274,0.0,26,-2.754400000000004,0,0,1
26444305621,702883671,14989130,1697089796,1697089796,2023-10-11,0.398052839,-47.1749,0.9325,-78.3705,3.8065,0.0054,0.0004,-0.0001,80830,1,182,1,2023-10-11,0,11,10,2,-42.4346,-35.9546,0.426633067,0.473314603,-41.8547,-41.26726,0.0,27,-5.4116,0,0,1
26444305649,702883672,14989130,1697089860,1697089860,2023-10-11,0.342399893,-52.2629,3.5681,-79.4752,3.889,0.0023,0.0006,0.0002,80830,3,183,1,2023-10-11,0,11,10,2,-34.9072,-35.7395,0.479623021,0.469550685,-40.96986666666667,-44.49472000000001,0.0,28,-5.088000000000001,0,0,1
26444305664,702883672,14989130,1697089891,1697089891,2023-10-11,0.411348858,-44.2399,0.6532,-75.1547,3.67,0.0081,0.0004,0.0003,80830,3,183,1,2023-10-11,0,11,10,2,-51.2647,-47.1749,0.354995496,0.398052839,-47.55983333333333,-44.21374,0.0,29,8.023000000000003,0,0,1
26444305894,702883672,14989130,1697090398,1697090398,2023-10-11,0.407101351,-44.5274,0.8253,-75.1012,4.3095,0.0023,0.0006,0.0003,80830,3,183,1,2023-10-11,0,11,10,2,-41.5611,-42.6046,0.435010223,0.434943262,-42.89770000000001,-45.43168,0.0,30,-0.2875000000000014,0,0,1
26444305677,702883672,14989130,1697089923,1697089923,2023-10-11,0.3637305,-49.7097,28.2317,-78.1268,3.8485,0.0034,0.0003,8.94e-06,80830,3,183,1,2023-10-11,0,11,10,2,-46.8197,-47.8621,0.393435275,0.384945841,-48.13049999999999,-47.57899999999999,0.0,31,-5.182299999999998,1,0,1
26444305723,702883672,14989130,1697090018,1697090018,2023-10-11,0.369267773,-49.3524,0.6619,-78.2462,4.293,0.0,0.0006,0.0003,80830,3,183,1,2023-10-11,0,11,10,2,-46.7477,-39.3274,0.394559444,0.456609478,-45.142500000000005,-46.39138,0.0,32,0.35729999999999507,0,0,1
26444305707,702883672,14989130,1697089986,1697089986,2023-10-11,0.394559444,-46.7477,11.6536,-77.2127,4.2495,0.0016,0.0003,0.0003,80830,3,183,1,2023-10-11,0,11,10,2,-39.3274,-49.7097,0.456609478,0.3637305,-45.26160000000001,-46.09331999999999,0.0,33,2.604700000000001,1,0,1
26444305692,702883672,14989130,1697089955,1697089955,2023-10-11,0.456609478,-39.3274,4.0146,-72.3741,3.9025,0.0011,0.0003,8.94e-06,80830,3,183,1,2023-10-11,0,11,10,2,-49.7097,-46.8197,0.3637305,0.393435275,-45.285599999999995,-46.515339999999995,0.0,34,7.420300000000005,0,0,1
26444305880,702883672,14989130,1697090367,1697090367,2023-10-11,0.408610253,-44.6572,1.4621,-75.5123,4.357,0.0028,0.0006,0.0002,80830,3,183,1,2023-10-11,0,11,10,2,-44.2399,-51.2647,0.411348858,0.354995496,-46.7206,-45.95426,0.0,35,-5.329800000000006,0,0,1
26444305799,702883672,14989130,1697090177,1697090177,2023-10-11,0.393435275,-46.8197,1.3518,-77.1883,4.4955,0.0073,0.0003,8.94e-06,80830,3,183,1,2023-10-11,0,11,10,2,-47.8621,-48.8578,0.384945841,0.376659531,-47.846533333333326,-46.394999999999996,0.0,36,-2.1624999999999943,0,0,1
26444305812,702883672,14989130,1697090208,1697090208,2023-10-11,0.384945841,-47.8621,1.4705,-77.8177,4.6087,0.0039,0.0002,0.0002,80830,3,183,1,2023-10-11,0,11,10,2,-48.8578,-44.6457,0.376659531,0.414113803,-47.12186666666667,-45.9625,0.0,37,-1.0424000000000007,0,0,1
26444305826,702883672,14989130,1697090240,1697090240,2023-10-11,0.376659531,-48.8578,3.7054,-78.3806,4.6482,0.0032,0.0002,0.0002,80830,3,183,1,2023-10-11,0,11,10,2,-44.6457,-43.7897,0.414113803,0.415782129,-45.7644,-45.238060000000004,0.0,38,-0.9956999999999994,0,0,1
26444305838,702883672,14989130,1697090272,1697090272,2023-10-11,0.414113803,-44.6457,3.3197,-76.202,4.678,0.0016,0.0002,0.0002,80830,3,183,1,2023-10-11,0,11,10,2,-43.7897,-44.6572,0.415782129,0.408610253,-44.364200000000004,-45.719440000000006,0.0,39,4.2120999999999995,0,0,1
26444305853,702883672,14989130,1697090303,1697090303,2023-10-11,0.415782129,-43.7897,1.2598,-74.9544,4.6435,0.0032,0.0002,0.0002,80830,3,183,1,2023-10-11,0,11,10,2,-44.6572,-44.2399,0.408610253,0.411348858,-44.22893333333334,-46.225280000000005,0.0,40,0.8559999999999945,0,0,1
26444305753,702883672,14989130,1697090081,1697090081,2023-10-11,0.352592264,-50.7534,9.4537,-78.3948,4.3172,0.0,0.0004,0.0003,80830,3,183,1,2023-10-11,0,11,10,2,-63.7312,-52.0924,0.220889023,0.338038478,-55.525666666666666,-52.53542,0.0,41,-6.963699999999996,1,0,1
26444305604,702883671,14989130,1697089764,1697089764,2023-10-11,0.220889023,-63.7312,42.0989,-81.7999,3.683,0.0174,0.0003,8.94e-06,80830,1,182,1,2023-10-11,0,11,10,2,-52.0924,-49.3524,0.338038478,0.369267773,-55.05866666666666,-50.25022,0.0,42,-12.977800000000002,1,1,1
26444305840,702883671,14989130,1697090272,1697090272,2023-10-11,0.473314603,-35.9546,1.5699,-68.2658,4.6735,0.0023,0.0002,0.0002,80830,1,182,1,2023-10-11,0,11,10,2,-41.7633,-39.0089,0.433046847,0.450789275,-38.90893333333333,-41.49816,0.0,43,27.776600000000002,0,0,1
26444305867,702883672,14989130,1697090335,1697090335,2023-10-11,0.396747624,-45.9732,3.3678,-76.2089,4.477,0.0042,0.0002,0.0002,80830,3,183,1,2023-10-11,0,11,10,2,-54.252,-44.5274,0.322682254,0.407101351,-48.25086666666667,-45.783660000000005,0.0,44,-10.0186,0,0,1
26444305768,702883672,14989130,1697090113,1697090113,2023-10-11,0.371268442,-48.6874,0.6609,-77.4375,4.3598,0.0028,0.0003,8.94e-06,80830,3,183,1,2023-10-11,0,11,10,2,-44.5147,-50.7534,0.404136471,0.352592264,-47.985166666666665,-51.955819999999996,0.0,45,-2.714199999999998,0,0,1
26444305694,702883671,14989130,1697089955,1697089955,2023-10-11,0.418534555,-44.5049,7.7454,-76.5392,3.8988,0.0,0.0002,0.0002,80830,1,182,1,2023-10-11,0,11,10,2,-48.6874,-44.5147,0.371268442,0.404136471,-45.90233333333333,-50.43832,0.0,46,4.182499999999997,0,0,1
26444305896,702883671,14989130,1697090398,1697090398,2023-10-11,0.475914217,-34.8973,1.1443,-66.587,4.3052,0.0,0.0003,0.0002,80830,1,182,1,2023-10-11,0,11,10,2,-44.5049,-48.6874,0.418534555,0.371268442,-42.69653333333333,-44.67154,0.0,47,9.607599999999998,0,0,1
26444305882,702883671,14989130,1697090367,1697090367,2023-10-11,0.480549996,-34.9073,1.2231,-67.2005,4.3513,0.0016,0.0006,0.0003,80830,1,182,1,2023-10-11,0,11,10,2,-34.8973,-44.5049,0.475914217,0.418534555,-38.10316666666666,-41.50232,0.0,48,-0.00999999999999801,0,0,1
26444305482,702883671,14989130,1697089511,1697089511,2023-10-11,0.368573512,-49.6992,7.0005,-78.7094,3.8022,0.0091,0.0002,0.0002,80830,1,182,1,2023-10-11,0,11,10,2,-34.9073,-34.8973,0.480549996,0.475914217,-39.8346,-42.53922,0.0,49,-14.791899999999998,1,0,1
26444305497,702883671,14989130,1697089543,1697089543,2023-10-11,0.393303786,-47.5955,3.4717,-78.4503,3.8605,0.0036,0.0002,0.0002,80830,1,182,1,2023-10-11,0,11,10,2,-49.6992,-34.9073,0.368573512,0.480549996,-44.06733333333333,-42.32084,0.0,50,2.1036999999999964,0,0,1
26444305514,702883671,14989130,1697089574,1697089574,2023-10-11,0.420864048,-43.7049,7.7736,-75.4657,3.8735,0.0011,0.0006,0.0002,80830,1,182,1,2023-10-11,0,11,10,2,-47.5955,-49.6992,0.393303786,0.368573512,-46.99986666666667,-42.16084,0.0,51,3.890599999999999,1,0,1
26444305528,702883671,14989130,1697089606,1697089606,2023-10-11,0.35198815,-51.7523,4.1508,-79.8632,3.9375,0.0011,0.0004,0.0003,80830,1,182,1,2023-10-11,0,11,10,2,-43.7049,-47.5955,0.420864048,0.393303786,-47.68423333333334,-45.53184,0.0,52,-8.047399999999996,0,0,1
26444305543,702883671,14989130,1697089638,1697089638,2023-10-11,0.392960825,-46.713,9.3824,-76.9522,3.9008,0.0016,0.0003,8.94e-06,80830,1,182,1,2023-10-11,0,11,10,2,-51.7523,-43.7049,0.35198815,0.420864048,-47.39006666666666,-47.89298,0.0,53,5.039299999999997,1,0,1
26444305558,702883671,14989130,1697089669,1697089669,2023-10-11,0.434943262,-42.6046,1.5818,-75.3988,3.8598,0.0037,0.0003,8.94e-06,80830,1,182,1,2023-10-11,0,11,10,2,-46.713,-51.7523,0.392960825,0.35198815,-47.0233,-46.474059999999994,0.0,54,4.108400000000003,0,0,1
26444305574,702883671,14989130,1697089701,1697089701,2023-10-11,0.435010223,-41.5611,2.9184,-73.5608,3.601,0.0056,0.0006,0.0003,80830,1,182,1,2023-10-11,0,11,10,2,-42.6046,-46.713,0.434943262,0.392960825,-43.62623333333334,-45.26718,0.0,55,1.0434999999999945,0,0,1
26444305589,702883671,14989130,1697089733,1697089733,2023-10-11,0.354995496,-51.2647,36.8548,-79.4796,3.6547,0.014,0.0004,0.0003,80830,1,182,1,2023-10-11,0,11,10,2,-47.1749,-42.4346,0.398052839,0.426633067,-46.95806666666667,-43.71842,0.0,56,-9.703599999999994,1,0,1
26444305783,702883672,14989130,1697090145,1697090145,2023-10-11,0.404136471,-44.5147,1.2553,-74.7062,4.376,0.0016,0.0003,8.94e-06,80830,3,183,1,2023-10-11,0,11,10,2,-50.7534,-63.7312,0.352592264,0.220889023,-52.999766666666666,-52.08882,0.0,57,6.75,0,0,1
26444305511,702883673,14989130,1697089574,1697089574,2023-10-11,0.322682254,-54.252,10.8683,-80.0983,3.9085,0.0037,0.0006,0.0003,80830,4,176,1,2023-10-11,0,11,10,2,-44.5274,-41.5611,0.407101351,0.435010223,-46.78016666666667,-45.931619999999995,0.0,58,-9.737300000000005,0,0,1
26444305738,702883672,14989130,1697090050,1697090050,2023-10-11,0.338038478,-52.0924,0.9491,-78.694,4.3092,0.0016,0.0004,0.0003,80830,3,183,1,2023-10-11,0,11,10,2,-49.3524,-46.7477,0.369267773,0.394559444,-49.3975,-47.44592,0.0,59,2.1596000000000046,0,0,1
26444305513,702883670,14989130,1697089574,1697089574,2023-10-11,0.407108435,-44.5976,3.843,-75.2205,3.8985,0.002,0.0004,8.94e-06,80830,2,179,1,2023-10-11,0,11,10,2,-45.9732,-54.252,0.396747624,0.322682254,-48.27426666666667,-46.18226,0.0,60,7.494799999999998,0,0,1
26444305752,702883673,14989130,1697090081,1697090081,2023-10-11,0.389998634,-46.8844,1.8919,-76.8595,4.353,0.0028,0.0004,0.0003,80830,4,176,1,2023-10-11,0,11,10,2,-40.8997,-43.2902,0.447281185,0.424359239,-43.69143333333333,-47.36218,0.0,61,-2.2867999999999995,0,0,1
26444305495,702883672,14989130,1697089543,1697089543,2023-10-11,0.320769175,-54.2484,14.9222,-79.8674,3.8632,0.0025,0.0003,0.0002,80830,3,183,1,2023-10-11,0,11,10,2,-47.1374,-44.5976,0.392018676,0.407108435,-48.66113333333334,-49.24172,0.0,62,-7.363999999999997,1,0,1
26444305544,702883673,14989130,1697089638,1697089638,2023-10-11,0.387787295,-47.3871,8.7588,-77.403,3.9368,0.0,0.0002,8.94e-06,80830,4,176,1,2023-10-11,0,11,10,2,-54.2484,-47.1374,0.320769175,0.392018676,-49.59096666666667,-47.868739999999995,0.0,63,6.8613,1,0,1
26444305512,702883672,14989130,1697089574,1697089574,2023-10-11,0.277005934,-58.1541,15.9193,-80.4351,3.8755,0.005,0.0002,0.0002,80830,3,183,1,2023-10-11,0,11,10,2,-47.3871,-54.2484,0.387787295,0.320769175,-53.26319999999999,-50.304919999999996,0.0,64,-10.767000000000003,1,0,1
26444305526,702883672,14989130,1697089606,1697089606,2023-10-11,0.345608336,-51.8964,2.6372,-79.3048,3.941,0.0016,0.0003,0.0002,80830,3,183,1,2023-10-11,0,11,10,2,-58.1541,-47.3871,0.277005934,0.387787295,-52.4792,-51.76468,0.0,65,6.2577,0,0,1
26444305541,702883672,14989130,1697089638,1697089638,2023-10-11,0.352124866,-51.1259,8.468,-78.9132,3.9035,0.0025,0.0003,0.0002,80830,3,183,1,2023-10-11,0,11,10,2,-51.8964,-58.1541,0.345608336,0.277005934,-53.72546666666667,-52.56238,0.0,66,0.7704999999999984,0,0,1
26444305556,702883672,14989130,1697089669,1697089669,2023-10-11,0.330126859,-53.2588,16.0381,-79.5058,3.8665,0.0096,0.0004,8.94e-06,80830,3,183,1,2023-10-11,0,11,10,2,-51.1259,-51.8964,0.352124866,0.345608336,-52.09369999999999,-52.364459999999994,0.0,67,-2.1328999999999994,1,0,1
26444305572,702883672,14989130,1697089701,1697089701,2023-10-11,0.374433708,-49.434,6.0689,-79.0228,3.613,0.0156,0.0002,8.94e-06,80830,3,183,1,2023-10-11,0,11,10,2,-53.2588,-51.1259,0.330126859,0.352124866,-51.27289999999999,-52.77383999999999,0.0,68,3.8248000000000033,0,0,1
26444305587,702883672,14989130,1697089733,1697089733,2023-10-11,0.384157337,-47.7089,2.5677,-77.4693,3.6732,0.0057,0.0006,0.0002,80830,3,183,1,2023-10-11,0,11,10,2,-49.434,-53.2588,0.374433708,0.330126859,-50.133900000000004,-50.684799999999996,0.0,69,1.7250999999999976,0,0,1
26444305811,702883673,14989130,1697090208,1697090208,2023-10-11,0.400067005,-45.4844,1.8609,-75.8158,4.6677,0.0023,0.0003,0.0002,80830,4,176,1,2023-10-11,0,11,10,2,-47.7089,-49.434,0.384157337,0.374433708,-47.54243333333333,-49.4024,0.0,70,2.224499999999999,0,0,1
26444305782,702883673,14989130,1697090145,1697090145,2023-10-11,0.404811093,-45.6348,1.1608,-76.6728,4.4852,0.0053,0.0002,8.94e-06,80830,4,176,1,2023-10-11,0,11,10,2,-45.5699,-45.4844,0.407961679,0.400067005,-45.56303333333333,-46.7664,0.0,71,-0.15039999999999765,0,0,1
26444305879,702883673,14989130,1697090367,1697090367,2023-10-11,0.383444086,-47.4396,1.539,-76.9429,4.4365,0.006,0.0003,8.94e-06,80830,4,176,1,2023-10-11,0,11,10,2,-45.6348,-45.5699,0.404811093,0.407961679,-46.21476666666666,-46.36752,0.0,72,-1.8048000000000002,0,0,1
26444305767,702883673,14989130,1697090113,1697090113,2023-10-11,0.386927604,-47.1121,1.6017,-76.8459,4.441,0.0042,0.0003,8.94e-06,80830,4,176,1,2023-10-11,0,11,10,2,-47.4396,-45.6348,0.383444086,0.404811093,-46.728833333333334,-46.24816,0.0,73,0.32750000000000057,0,0,1
26444305737,702883673,14989130,1697090050,1697090050,2023-10-11,0.394218602,-46.2923,1.0303,-76.4175,4.3425,0.0023,0.0003,0.0002,80830,4,176,1,2023-10-11,0,11,10,2,-47.1121,-47.4396,0.386927604,0.383444086,-46.948,-46.40974,0.0,74,0.8198000000000008,0,0,1
26444305722,702883673,14989130,1697090018,1697090018,2023-10-11,0.389942438,-47.0671,1.5882,-77.1519,4.3232,0.0016,0.0002,0.0002,80830,4,176,1,2023-10-11,0,11,10,2,-46.2923,-47.1121,0.394218602,0.386927604,-46.82383333333333,-46.709179999999996,0.0,75,-0.7748000000000062,0,0,1
26444305709,702883673,14989130,1697089986,1697089986,2023-10-11,0.390256425,-47.7428,3.6524,-78.2998,4.2895,0.0,0.0004,8.94e-06,80830,4,176,1,2023-10-11,0,11,10,2,-47.0671,-46.2923,0.389942438,0.394218602,-47.03406666666667,-47.13078,0.0,76,-0.6756999999999991,0,0,1
26444305691,702883673,14989130,1697089955,1697089955,2023-10-11,0.356605281,-50.4213,8.473,-78.3676,3.9333,0.0016,0.0003,-0.0001,80830,4,176,1,2023-10-11,0,11,10,2,-47.7428,-47.0671,0.390256425,0.389942438,-48.4104,-47.72712,0.0,77,-2.6784999999999997,1,0,1
26444305676,702883673,14989130,1697089923,1697089923,2023-10-11,0.376930863,-48.5688,37.6357,-77.9509,3.889,0.0,0.0005,0.0002,80830,4,176,1,2023-10-11,0,11,10,2,-50.4213,-47.7428,0.356605281,0.390256425,-48.91096666666667,-48.018460000000005,0.0,78,1.8524999999999991,1,0,1
26444305663,702883673,14989130,1697089891,1697089891,2023-10-11,0.332726489,-53.4029,6.5954,-80.0315,3.8188,0.0032,0.0005,0.0002,80830,4,176,1,2023-10-11,0,11,10,2,-48.5688,-50.4213,0.376930863,0.356605281,-50.79766666666668,-49.44058,0.0,79,-4.834099999999999,0,0,1
26444305648,702883673,14989130,1697089860,1697089860,2023-10-11,0.292860572,-57.0006,6.5842,-80.6073,3.919,0.0,0.0002,8.94e-06,80830,4,176,1,2023-10-11,0,11,10,2,-53.4029,-48.5688,0.332726489,0.376930863,-52.99076666666667,-51.42728000000001,0.0,80,-3.597699999999996,0,0,1
26444305633,702883673,14989130,1697089828,1697089828,2023-10-11,0.27899159,-58.1034,8.5199,-80.5863,3.9493,0.0063,0.0003,0.0002,80830,4,176,1,2023-10-11,0,11,10,2,-57.0006,-53.4029,0.292860572,0.332726489,-56.16896666666667,-53.4994,0.0,81,-1.102800000000002,0,0,1
26444305618,702883673,14989130,1697089796,1697089796,2023-10-11,0.352158695,-51.512,1.7365,-79.5133,3.872,0.0023,0.0006,0.0003,80830,4,176,1,2023-10-11,0,11,10,2,-58.1034,-57.0006,0.27899159,0.292860572,-55.538666666666664,-53.71754,0.0,82,6.5914,0,0,1
26444305601,702883673,14989130,1697089764,1697089764,2023-10-11,0.323108841,-54.2246,5.7868,-80.1083,3.8332,0.0032,0.0003,-0.0001,80830,4,176,1,2023-10-11,0,11,10,2,-51.512,-58.1034,0.352158695,0.27899159,-54.61333333333334,-54.848699999999994,0.0,83,-2.712600000000002,0,0,1
26444305559,702883673,14989130,1697089669,1697089669,2023-10-11,0.424359239,-43.2902,3.7915,-75.2035,3.9003,0.002,0.0002,0.0002,80830,4,176,1,2023-10-11,0,11,10,2,-54.2246,-51.512,0.323108841,0.352158695,-49.6756,-52.82616,0.0,84,10.934400000000004,0,0,1
26444305527,702883670,14989130,1697089606,1697089606,2023-10-11,0.447281185,-40.8997,1.264,-73.9973,3.971,0.0011,0.0003,0.0001,80830,2,179,1,2023-10-11,0,11,10,2,-43.2902,-54.2246,0.424359239,0.323108841,-46.13816666666667,-49.60598,0.0,85,2.390499999999996,0,0,1
26444305866,702883673,14989130,1697090335,1697090335,2023-10-11,0.384161051,-47.0246,1.5143,-76.3586,4.6225,0.0016,0.0004,0.0003,80830,4,176,1,2023-10-11,0,11,10,2,-46.8844,-40.8997,0.389998634,0.447281185,-44.93623333333333,-46.4647,0.0,86,-6.124899999999997,0,0,1
26444305571,702883673,14989130,1697089701,1697089701,2023-10-11,0.410897887,-44.3588,54.5406,-75.299,3.7822,0.0126,0.0004,0.0002,80830,4,176,1,2023-10-11,0,11,10,2,-47.0246,-46.8844,0.384161051,0.389998634,-46.08926666666667,-44.49154,0.0,87,2.6657999999999973,1,0,1
26444305798,702883673,14989130,1697090177,1697090177,2023-10-11,0.407961679,-45.5699,0.6782,-76.9712,4.6297,0.0039,0.0002,0.0002,80830,4,176,1,2023-10-11,0,11,10,2,-45.4844,-47.7089,0.400067005,0.384157337,-46.2544,-48.291199999999996,0.0,88,-1.2110999999999947,0,0,1
